stop_id,stop_code,name,name_he,lat,lng,n_lines,n_allday_lines
3350,42484,Employment Center/Jabotinsky,לשכת התעסוקה/ז'בוטינסקי,32.760220,34.971881,2,2
6066,58478,Employment office/Shefar'am,לשכת התעסוקה/שפרעם,32.808700,35.179556,2,2
19305,52088,Entry to Village Center,כניסה למרכז הכפר,32.868988,35.210350,2,2
4546,55089,Erez/Shikma,ארז/שיקמה,32.636908,35.321005,2,2
5077,56726,Erez/Shikma,ארז/שיקמה,32.637081,35.321203,2,2
7449,60157,Esh Kodesh/HaRabi MiLubawitch,אש קודש/הרבי מלובביץ,31.693063,35.117627,2,2
40347,50647,Eshkol Pais,אשכול פיס,32.849234,35.189857,2,2
51409,59856,Esther HaMalka,אסתר המלכה,32.798315,35.518476,2,2
51410,59860,Esther HaMalka,אסתר המלכה,32.798172,35.518400,2,2
44927,56502,Esther HaMalka/Tamar,אסתר המלכה/תמר,32.792758,35.519195,2,2
44928,56501,Esther HaMalka/Tamar,אסתר המלכה/תמר,32.793029,35.519308,2,2
13559,25557,Gan Meir/King George,גן מאיר/המלך ג'ורג',32.071704,34.773270,2,2
26263,13257,Gas Station/Avraham Avinu,תחנת דלק/אברהם אבינו,31.266949,34.793199,2,2
27178,14789,Gat Blvd/Giv'ati,שד. גת/גבעתי,31.608366,34.752871,2,2
12723,10828,Gat Blvd/Golani,שדרות גת/גולני,31.608381,34.754001,2,2
22307,34278,Gibore Israel/HaShnayim,גיבורי ישראל/השניים,31.985634,34.808744,2,2
42748,33106,Gibore Israel/Shalom Shabazi,גיבורי ישראל/שלום שבזי,31.989225,34.810723,2,2
25685,11149,Gilat Center/Avraham Avinu,מרכז גילת/אברהם אבינו,31.264566,34.793601,2,2
25686,11150,Gilat Center/Avraham Avinu,מרכז גילת/אברהם אבינו,31.264681,34.793710,2,2
20546,53406,Givat Ram Center/Batzir,מרכז גבעת רם/בציר,32.913208,35.275994,2,2
26115,13100,Giyora Yoseftal/HaKeneset,גיורא יוספטל/הכנסת,31.271627,34.796557,2,2
41246,11738,Giyora Yoseftal/HaKeneset,גיורא יוספטל/הכנסת,31.271005,34.796471,2,2
19706,52563,Gordon/Bavel,א.ד. גורדון/בבל,32.938065,35.093376,2,2
43488,18628,Grand Kenyon/Yigael Yadin Boulevard,גרנד קניון/ שדרות יגאל ידין,31.251643,34.769870,2,2
51262,61541,Green Park Terminal,מסוף גרין פארק,31.924097,35.054302,2,2
20461,53321,Ha'Aliya/Yehuda Halevi,העלייה/יהודה הלוי,32.927881,35.093545,2,2
20610,53470,Ha'Aliya/Yehuda Halevi,העלייה/יהודה הלוי,32.927973,35.093580,2,2
40842,54847,Ha'Arba'a Boulevard/Yerushalayim HaBira,שדרות הארבעה/ירושלים הבירה,32.496522,35.497088,2,2
49950,20781,Ha'Avoda/King Goerge,העבודה/המלך ג'ורג',32.070807,34.772299,2,2
3172,42306,Ha'Eshel/Ha'Arava,האשל/הערבה,32.769880,35.028185,2,2
44433,35866,Ha'Omanut/Yad Harutsim,האומנות/יד חרוצים,32.277445,34.862475,2,2
12031,10128,Ha'Orgim/HaNassi Weizmann Blvd,האורגים/שד' הנשיא וייצמן,31.811113,34.661187,2,2
28927,19441,Ha'avot Square/Ya'acov Avinu,כיכר האבות/יעקב אבינו,31.261794,34.795233,2,2
44305,35502,HaAtsma'ut Blvd/HaRav Uziel,שדרות העצמאות/הרב עוזיאל,32.023155,34.747061,2,2
43354,56197,HaAtsma'ut/Nitsanim,העצמאות/ניצנים,32.681343,35.238067,2,2
43355,56196,HaAtsma'ut/Nitsanim,העצמאות/ניצנים,32.681567,35.237577,2,2
47923,56475,HaBaba Sali Boulevard/Alon,שדרות הבאבא סאלי/אלון,33.015109,35.107308,2,2
51629,2316,HaBanim Road/Mishmarot Road,דרך הבנים/דרך משמרות,32.476782,34.981229,2,2
5799,58206,HaBulbul/8040,הבולבול/8040,33.005813,35.264006,2,2
5798,58205,HaBulbul/HaGiv'a,הבולבול/הגבעה,33.006999,35.262701,2,2
5796,58203,HaBulbul/Road no. 2,הבולבול/כביש מס' 2,33.003942,35.264259,2,2
17069,46972,HaCarmel Park,פארק הכרמל,32.687962,35.040394,2,2
37617,55839,HaGalil Park/Eshkolot,פארק הגליל/אשכולות,32.908941,35.290373,2,2
13109,21482,HaGdud Ha'Ivri/Har Tsiyon Blvd,הגדוד העברי/שד' הר ציון,32.058694,34.778725,2,2
28124,15921,HaGefen/HaTamar,הגפן/תמר,31.413448,34.579212,2,2
28145,15943,HaGefen/Mishmesh,הגפן/משמש,31.413057,34.582130,2,2
28130,15928,HaGiborim HaYehudim Square,כיכר הגיבורים היהודים,31.413898,34.583462,2,2
38761,56077,HaHagana/Gibore Sinai,ההגנה/גיבורי סיני,32.636165,35.328832,2,2
17604,50111,HaHagana/Ha'Erez Path,ההגנה/שביל הארז,33.023477,35.097119,2,2
38763,56075,HaHagana/Pereg,ההגנה/פרג,32.635081,35.328365,2,2
19560,52362,HaHaganah/Bialik,ההגנה/ביאליק,33.020769,35.096756,2,2
17683,50209,HaHaluts/Mt. Meiron,החלוץ/ הר מירון,33.023611,35.105784,2,2
14452,27208,HaHitsim/Yitshak Sade,החיצים/יצחק שדה,32.165041,34.860804,2,2
49208,13134,HaIsha HaIvria/Hannah Szenes,האשה העברייה/חנה סנש,31.635034,34.770812,2,2
51125,14242,HaIsha HaIvriya/Lachish Boulevard,האישה העברייה/שדרות לכיש,31.635170,34.771918,2,2
17142,47045,HaKalaniot/Jabotinsky,הכלניות/ז'בוטינסקי,32.759926,34.966856,2,2
50039,43798,HaKalaniot/Narkisim,הכלניות/נרקיסים,32.758486,34.966930,2,2
7236,59942,HaKfar Center,מרכז הכפר,32.938262,35.369331,2,2
49994,36856,HaLohamim Square/Mikveh Yisrael,כיכר הלוחמים/מקווה ישראל,32.028639,34.774471,2,2
965,39931,HaMahtarot/Spinoza,המחתרות/שפינוזה,32.189625,34.864841,2,2
48507,36530,HaMehkar/HaGavish,המחקר/הגביש,32.291227,34.863925,2,2
44198,12540,HaMelakhim/Mota Gur,המלכים/מוטה גור,31.265684,34.754215,2,2
37470,47964,HaMelekh Shlomo/Etzel,המלך שלמה/אצל,32.812845,34.960695,2,2
37471,47963,HaMelekh Shlomo/Etzel,המלך שלמה/אצל,32.812854,34.960491,2,2
37775,49975,HaMelekh Shlomo/HaMelekh Uziyahu,המלך שלמה/המלך עוזיהו,32.810532,34.960836,2,2
11790,9860,HaMif'alot/HaMa'as,המפעלות/המעש,31.857709,35.217274,2,2
48004,11869,HaNasi Weizmann Boulevard/Jabotinsky,שדרות הנשיא וייצמן/ז'בוטינסקי,31.807811,34.657732,2,2
26341,13338,HaNegev Precinct Police/Jerusalem Boulevard,משטרת מרחב הנגב/שדרות ירושלים,31.245378,34.780477,2,2
17681,50207,HaNegev/Emek Yezre'el,הנגב/עמק יזרעאל,33.006661,35.105976,2,2
3734,42869,HaNevi'im,הנביאים,32.813339,34.995960,2,2
23277,35355,HaNevi'im/Moshe Duvdevani,הנביאים/משה דובדבני,32.075283,34.897799,2,2
48601,20738,HaNeviim/Shmaryahu Levin,הנביאים/שמריהו לוין,32.075952,34.778827,2,2
44432,36013,HaOmanut/Gibore Israel Blvd,האומנות/שדרות גיבורי ישראל,32.277619,34.861223,2,2
24162,36401,HaPeled/Prof Shorr,הפלד/פרופ' שור,32.024366,34.795468,2,2
6084,58496,HaPisga,הפסגה,32.917996,35.298158,2,2
44395,56464,HaPisga,הפסגה,32.918133,35.297809,2,2
6085,58497,HaPisga/Moran Alley,הפסגה/משעול מורן,32.919670,35.299572,2,2
13783,26028,HaRav Elnekave/Asa Kadmoni,הרב אלנקווה/אסא קדמוני,32.053204,34.804423,2,2
13784,26029,HaRav Elnekave/Asa Kadmoni,הרב אלנקווה/אסא קדמוני,32.053550,34.804585,2,2
48352,167,HaRav Herzog Boulevard/Road 3855,שדרות הרב הרצג/כביש 3855,31.738244,35.001565,2,2
43440,1293,HaRav Israel Grossman/HaRav Ya'akov Eidelstein,הרב ישראל גרוסמן/הרב יעקב אדלשטיין,31.719861,34.982181,2,2
2099,41216,HaRav Maimon/Leib Shimoni,הרב מימון/לייב שמעוני,32.783660,35.024233,2,2
43800,1357,HaRav Menahem Porush/HaRav Yosef Azran,הרב מנחם פורוש/הרב יוסף עזרן,31.710909,34.989064,2,2
43797,1360,HaRav Menahem Porush/Nahal Tse'elim Blvd,הרב מנחם פורוש/שדרות נחל צאלים,31.712480,34.983163,2,2
43798,1359,HaRav Menahem Porush/Rabi Shlomo Lorentz,הרב מנחם פורוש/רבי שלמה לורנץ,31.711466,34.986157,2,2
43802,1355,HaRav Menahem Porush/Yeshayahu HaNavi,הרב מנחם פורוש/ישעיהו הנביא,31.708801,34.990166,2,2
50930,2056,HaRav Raphael Baruch Toledano,הרב רפאל ברוך טולדנו,31.807157,35.223240,2,2
13386,25222,HaRav Rubinstein/Nardur,הרב רובינשטיין/נרדור,32.035554,34.758256,2,2
28118,15914,HaRav Saban/Vardit Stream,הרב צבאן/נחל ורדית,31.418369,34.576762,2,2
43437,1296,HaRav Ya'akov Eidelstein,הרב יעקב אדלשטיין,31.718690,34.984099,2,2
43438,1295,HaRav Ya'akov Eidelstein/HaRav Israel Grossman,הרב יעקב אדלשטיין/הרב ישראל גרוסמן,31.718764,34.985408,2,2
51400,14317,HaRav Yoram Abargel/Sachlav,הרב יורם אברג'ל/סחלב,31.530839,34.597154,2,2
50952,14160,HaRav Yoram Abergel,הרב יורם אברג'ל/האקדמיה,31.531817,34.592441,2,2
50961,14161,HaRav Yoram Abergel/HaZadik Baba Yago,הרב יורם אברג'ל/הצדיק באבא יגו,31.532250,34.590724,2,2
39529,18377,HaRav Yoram Abergel/Hativat HaTsanhanim Alley,הרב יורם אברג'ל/משעול חטיבת הצנחנים,31.531150,34.595131,2,2
39531,18358,HaRav Yoram Abergel/Hativat HaTsanhanim Alley,הרב יורם אברג'ל/משעול חטיבת הצנחנים,31.531565,34.594242,2,2
952,39917,HaSadna/HaTa'asiya,הסדנא/התעשייה,32.195985,34.878688,2,2
33888,38580,HaSadna/HaTa'asiya,הסדנא/התעשייה,32.195937,34.878585,2,2
49867,13694,HaTmarim Avenue/HaHaskala,שדרות התמרים/ההשכלה,29.565840,34.950561,2,2
49833,13700,HaTmarim Avenue/Hashechem,שדרות התמרים/השחם,29.563209,34.950967,2,2
44375,20647,HaYarkon/HaMakabim,הירקון/המכבים,32.098633,34.833401,2,2
11351,5726,HaYetsira,היצירה,31.855793,35.221483,2,2
11345,5720,HaYozma,היוזמה,31.851796,35.221991,2,2
48174,39941,HaZahav Mall Terminal,מסוף קניון הזהב,31.989034,34.775225,2,2
24002,36211,Hahashmona'im/Yoseftal,החשמונאים/יוספטל,32.015638,34.749730,2,2
46578,56512,Har Meron/HaHalutz,הר מירון/החלוץ,33.023396,35.104731,2,2
52004,3161,Harav Abraham Zaken/Yitzhak Ernst Nebenzahl,הרב אברהם זקן/יצחק ארנסט נבנצל,31.743439,35.223110,2,2
23988,36195,Hasela Beach/Ben Gurion Road,חוף הסלע/דרך בן גוריון,32.023994,34.740338,2,2
40352,50627,Hashem Abu Rumi High School,תיכון הישאם אבו רומי,32.852589,35.180647,2,2
39008,57559,Hassan Nimr Hussein/Umar Ibn Al-As,חסן נימר חוסין/עומר אבן אלעאס,32.810123,35.178618,2,2
7415,60123,Hatam Sofer/HaModa'i,חתם סופר/ המודעי,31.695927,35.120200,2,2
7414,60122,Hatam Sofer/Hazo'a,חתם סופר/חזו'א,31.695683,35.122436,2,2
25606,11069,Hativa Shmone/Gole Kenya,חטיבה שמונה/גולי קניה,31.238714,34.778327,2,2
26306,13301,Hativa Shmone/Jabotinsky Boulevard,חטיבה שמונה/שדרות ז'בוטינסקי,31.240617,34.778113,2,2
42123,10012,Hativa Shmone/Yohana Jabotinsky Blvd,חטיבה שמונה/שדרות יוהנה ז'בוטינסקי,31.240980,34.777531,2,2
47139,42563,Havruta/Yahad,חברותא/יחד,32.455430,35.059431,2,2
276,39189,Henrietta Szold/Stop,הנרייטה סולד/סטופ,32.295690,34.851774,2,2
40093,18598,Herzl Rosenblum/Mekor Chaim,הרצל רוזנבלום/מקור חיים,31.237162,34.766480,2,2
40092,18599,Herzl Rosenblum/Yehoshua Yavin,הרצל רוזנבלום/יהושוע יבין,31.235369,34.766172,2,2
23997,36206,Herzl/Balfour,הרצל/בלפור,32.019053,34.745052,2,2
38762,56076,Herzl/HaHagana,ההגנה/הרצל,32.633255,35.328167,2,2
48040,42659,Hof HaKarmel Central Station/Inner-City Platforms,ת. מרכזית חוף הכרמל/רציפים עירוני,32.793809,34.959025,2,2
33911,38603,Honi Hame'agel/HaTe'ena Plaza,חוני המעגל/רחבת התאנה,32.052876,34.947630,2,2
33912,38604,Honi Hame'agel/HaTe'ena Plaza,חוני המעגל/רחבת התאנה,32.052920,34.947762,2,2
15474,31139,Honi Hame'agel/Nissim Ga'on,חוני המעגל/נסים גאון,32.051878,34.950989,2,2
23420,35539,Honi Hame'agel/Rabbi Yehuda HaNasi,חוני המעגל/רבי יהודה הנשיא,32.052910,34.945848,2,2
23437,35559,Honi Hame'agel/Rav Nissim Ga'on,חוני המעגל/רב ניסים גאון,32.052920,34.949997,2,2
26069,13053,Ibn Ezra/Ba'alei HaTosafot,אבן עזרא/בעלי התוספות,31.270635,34.786757,2,2
26070,13054,Ibn Ezra/HaTalmud,אבן עזרא / התלמוד,31.270140,34.783864,2,2
40679,58809,Iksal A,איכסאל א,32.686307,35.322485,2,2
40678,58810,Iksal B,איכסאל ב,32.684709,35.326757,2,2
40677,58813,Iksal Local Council,מועצה מקומית איכסאל,32.679481,35.322750,2,2
19040,51787,Ilut H/Elsadra Square,עילוט ה'/כיכר אלסדרה,32.717400,35.261226,2,2
51970,3049,Industrial Zone Petrol Station,תחנת דלק אזור תעשייה,32.962099,35.486626,2,2
51974,3002,Industrial Zone Petrol Station,תחנת דלק אזור תעשייה,32.962148,35.486909,2,2
43933,56370,Industrial Zone/Road 71,אזור התעשייה/כביש 71,32.511805,35.496841,2,2
4948,55615,Interior Ministry/Menachem Begin Avenue,משרד הפנים/שדרות מנחם בגין,32.602307,35.297363,2,2
35470,58949,Interior Ministry/Menachem Begin Avenue,משרד הפנים/שדרות מנחם בגין,32.602228,35.297533,2,2
26237,13231,Jabotinsky/Herzl Boulevard,ז'בוטינסקי/שדרות הרצל,31.810880,34.651191,2,2
41093,57488,Jabur Yusef Jabur/Water Tower,ג'בור יוסף ג'בור/מגדל מים,32.806339,35.168661,2,2
49359,1743,Karl Netter/Shraga,קרל נטר/ שרגאי,31.798108,35.225061,2,2
20542,53402,Katsir/HaShotlim,קציר/השותלים,32.916969,35.272770,2,2
20543,53403,Katzir Park/Shvil Elul,פארק קציר/שביל אלול,32.916352,35.274443,2,2
5914,58326,Katzir/HaZor'im Path,קציר/שביל הזורעים,32.917352,35.270587,2,2
51045,37726,Keren HaYesod/HaHistadrut,קרן היסוד/ההסתדרות,32.186905,34.872115,2,2
5027,56021,Keren Kayemet Le'Israel/Ha'Olim,קרן קיימת לישראל/העולים,32.628956,35.322045,2,2
3481,42616,Kfar Hayam/Begin Boulevard,כפר הים/שדרות בגין,32.443882,34.881082,2,2
3482,42617,Kfar Hayam/Begin Boulevard,כפר הים/שדרות בגין,32.444093,34.882942,2,2
38966,40167,Kfar Hayam/Entry,כפר הים/כניסה,32.443575,34.880463,2,2
29551,20430,Kibbutz Galuyot/Rachel,קיבוץ גלויות/רחל,32.171417,34.860215,2,2
13141,21541,King Goerge/Ben Tziyon,המלך ג'ורג'/שדרות בן ציון,32.073374,34.775094,2,2
47845,1617,Klein/HaAhim,קליין/האחים,31.703965,35.004910,2,2
49749,1912,Klein/Yair,קליין/יאיר,31.696296,35.003413,2,2
48454,1677,Klein/Yonathan,קליין/יונתן,31.701209,35.006073,2,2
9371,1011,Kore HaDorot/Bet Ha'Arava,קורא הדורות/בית הערבה,31.750995,35.222766,2,2
9999,2568,Kore HaDorot/Klauzner,קורא הדורות/קלאוזנר,31.747991,35.221735,2,2
19335,52119,Kupat Holim,קופת חולים,32.869826,35.208978,2,2
9998,2567,Leib Yoffe/Moses,לייב יפה/מוזס,31.747096,35.222144,2,2
9367,1007,Leib Yoffe/Revadim,לייב יפה/רבדים,31.745224,35.221130,2,2
51935,2885,Leshem/Hoshen,לשם/חושן,32.098869,35.179405,2,2
51545,696,Levi Eshkol,לוי אשכול,32.774271,35.515020,2,2
10088,2766,Lindenbaum Academic College/Leib Yoffe,מכללת לינדנבאום/לייב יפה,31.744320,35.220612,2,2
29111,19625,Los Angeles/Sinai,לוס אנג'לס/סיני,29.558321,34.943949,2,2
42746,33112,Luz/Be'eri,לוז/בארי,31.989915,34.805938,2,2
42745,33114,Luz/HaTapuz,לוז/התפוז,31.987439,34.804398,2,2
27189,14800,Maccabi Kupat Holim/Adorayim,קופת חולים מכבי/אדוריים,31.611557,34.751932,2,2
29135,19649,Magen David Adom/HaTmarim Avenue,מגן דוד אדום/שדרות התמרים,29.564700,34.950644,2,2
11940,10013,Max Nordau/Kdoshe Belzen,מקס נורדאו/קדושי בלזן,31.810870,34.641478,2,2
27109,14705,Max Nordau/Kdoshe Belzen,מקס נורדאו/קדושי בלזן,31.811036,34.640600,2,2
7239,59945,Medical Center,מרכז רפואי,32.937732,35.365564,2,2
9646,1785,Mehalke HaMayim,מחלקי המים,31.762676,35.208147,2,2
13414,25254,Meir Grossman/Greenboim,מאיר גרוסמן/גרינבוים,32.041249,34.766193,2,2
51074,20866,Melchett/Borochov,מלצ'ט/בורוכוב,32.071392,34.776463,2,2
38138,47988,Menachem Begin Boulevard/Barukh Buaron Boulevard,שדרות מנחם בגין/שדרות ברוך בוארון,32.439812,34.880025,2,2
42826,43284,Menahem Begin Blvd/HaHofit,שדרות מנחם בגין/החופית,32.443896,34.883977,2,2
42827,43283,Menahem Begin Blvd/Hayim Moshe Shapira,שדרות מנחם בגין/חיים משה שפירא,32.444106,34.885905,2,2
50521,57347,Menahem Begin Boulevard/Keren HaYesod,שדרות מנחם בגין/קרן היסוד,32.601893,35.285175,2,2
16870,33001,Metula/Hadera,מטולה/חדרה,32.101520,34.871814,2,2
9415,1060,MiTudela,מטודלה,31.771490,35.211309,2,2
11796,9866,Mifalot/Otzma,מפעלות/עוצמה,31.856753,35.219340,2,2
47908,55231,Migdal Ha'Emek Central Bus Station/Platforms,מסוף מגדל העמק/רציפים,32.679059,35.239338,2,2
13541,25486,Migdal Shalom/Gruzenberg,מגדל שלום/גרוזנברג,32.065282,34.768985,2,2
14676,30127,Milhemet Sheshet HaYamim/Gordon,מלחמת ששת הימים/א.ד. גורדון,32.331808,34.858197,2,2
42716,1265,Miryam HaNevi'a,מרים הנביאה,31.703103,34.994947,2,2
42719,1257,Miryam HaNevi'a/Dvora HaNevi'a,מרים הנביאה/דבורה הנביאה,31.704355,34.993700,2,2
42712,1271,Miryam HaNevi'a/Tamar,מרים הנביאה/תמר,31.701919,34.992855,2,2
42713,1270,Miryam HaNevi'a/Tamar,מרים הנביאה/תמר,31.701981,34.992967,2,2
42710,1273,Miryam HaNevi'a/Yokheved,מרים הנביאה/יוכבד,31.701503,34.994750,2,2
42711,1272,Miryam HaNevi'a/Yokheved,מרים הנביאה/יוכבד,31.701638,34.994894,2,2
38590,6294,Misha’el Mizrakhi/Uri Ben Ari,מישאל מזרחי/אורי בן אורי,31.833182,35.248172,2,2
16912,33084,Mivtsa Sinai/Ha'Arazim,מבצע סיני/הארזים,32.018439,34.759297,2,2
51530,730,Mivtza Kachol veChum/Mivtza Horev,מבצע כחול וחום/מבצע חורב,32.772524,35.509471,2,2
51532,784,Mivtza Kachol veChum/Mivtza Nachshon,מבצע כחול וחום/מבצע נחשון,32.773239,35.506277,2,2
20153,53012,Morad HaGay/HaDolev Alley,מורד הגיא/משעול הדולב,32.906671,35.293747,2,2
